,Unnamed: 0,appid,name,developer,publisher,score_rank,positive,negative,userscore,owners,average_forever,average_2weeks,median_forever,median_2weeks,price,initialprice,discount,ccu,hl2b_name,main_time,main_extra_time,completion_time,pic_url,hl2b_url,genre,tags,Score,main_50,main_extra_time_50,completion_time_100,main_50_noise,main_extra_time_50_noise,completion_time_100_noise
4329,11764,692100,Infliction,Caustic Reality,Caustic Reality,,447,87,0,"20,000 .. 50,000",0,0,0,0,1999.0,1999.0,0.0,1,Infliction,3.0,3.5,4.0,/games/65994_Infliction.jpg,https://howlongtobeat.com/game.php?id=65994,"Adventure, Indie","{'Horror': 104, 'Psychological Horror': 96, 'Gore': 91, 'Adventure': 85, 'Indie': 81, 'Violent': 75, 'Atmospheric': 71, 'Singleplayer': 71, 'Story Rich': 66, 'Walking Simulator': 63, 'First-Person': 63, 'Realistic': 60, 'Dark': 60, 'Surreal': 50, 'Demons': 45, 'Exploration': 42, 'Interactive Fiction': 39, 'Controller': 28}",83.70786516853933,3.0,3.5,4.0,3.496756889037311,3.2191525835724524,4.34623470447067
4330,11772,426310,Perception,The Deep End Games,The Deep End Games,,378,146,0,"20,000 .. 50,000",61,0,61,0,1999.0,1999.0,0.0,1,Perception,3.5,5.0,7.0,/games/46122_Perception_(2017).jpg,https://howlongtobeat.com/game.php?id=46122,"Adventure, Indie","{'Horror': 62, 'Indie': 61, 'Adventure': 56, 'Female Protagonist': 39, 'Singleplayer': 38, 'Walking Simulator': 38, 'Atmospheric': 36, 'Story Rich': 24, 'First-Person': 24, 'Psychological Horror': 5, 'Kickstarter': 5}",72.13740458015268,3.5,5.0,7.0,3.54450662867508,3.3862775860824113,6.890501777205544
4331,11776,741430,Titanic VR,Immersive VR Education Ltd,Immersive VR Education Ltd,,171,38,0,"20,000 .. 50,000",7,0,7,0,1999.0,1999.0,0.0,1,Titanic VR,4.0,4.0,4.5,/games/52491_Titanic_VR.jpg,https://howlongtobeat.com/game.php?id=52491,"Action, Simulation","{'Simulation': 25, 'Action': 22, 'VR': 13, 'Underwater': 7}",81.81818181818181,4.0,4.0,4.5,4.135139794071535,3.878268962675733,4.232198404658715
4332,11779,600990,The Gardens Between,The Voxel Agents,The Voxel Agents,,1853,114,0,"20,000 .. 50,000",73,0,79,0,1999.0,1999.0,0.0,2,The Gardens Between,2.5,2.5,2.5,/games/56088_The_Gardens_Between.jpg,https://howlongtobeat.com/game.php?id=56088,"Adventure, Indie","{'Short': 277, 'Time Manipulation': 269, 'Emotional': 267, 'Story Rich': 257, 'Walking Simulator': 253, 'Nostalgia': 244, 'Surreal': 242, 'Relaxing': 239, 'Atmospheric': 231, 'Mystery': 219, 'Linear': 215, 'Narrative': 210, 'Female Protagonist': 209, 'Logic': 208, 'Puzzle': 200, 'Soundtrack': 199, 'Family Friendly': 195, 'Time Travel': 184, 'Stylized': 182, '3D': 180}",,2.5,2.5,2.5,2.0957709407947696,2.3547680629533465,2.1269725043419467
4333,11782,202670,Nancy Drew: Alibi in Ashes,HeR Interactive,HeR Interactive,,151,16,0,"20,000 .. 50,000",831,0,831,0,699.0,699.0,0.0,9,Nancy Drew: Alibi in Ashes,7.0,9.5,10.0,/games/Nancy_Drew_Alibi_in_Ashes_header.jpg,https://howlongtobeat.com/game.php?id=27787,Adventure,"{'Adventure': 41, 'Point & Click': 25, 'Puzzle': 21, 'Detective': 17, 'Mouse only': 16, 'Story Rich': 16, 'Funny': 16, 'Classic': 15, 'Great Soundtrack': 15, 'Female Protagonist': 15, 'Exploration': 12, 'Atmospheric': 11, 'Casual': 10, 'Family Friendly': 6, '2.5D': 6, 'Linear': 6, 'Cult Classic': 6, 'Mystery': 5, 'Drama': 5, 'Based On A Novel': 5}",90.41916167664672,7.0,9.5,10.0,7.266993772579791,7.3894204256613145,10.235562781586475
4334,11787,430020,Dance of Death,eight game studio,RunServer,,193,109,0,"20,000 .. 50,000",261,0,261,0,399.0,399.0,0.0,0,Dance of Death,2.0,2.0,2.5,/games/33302_Dance_of_Death.jpg,https://howlongtobeat.com/game.php?id=33302,Adventure,"{'Hidden Object': 35, 'Adventure': 31, 'Puzzle': 23, 'Casual': 22, 'Horror': 22, 'Point & Click': 21, 'Crime': 19, 'Singleplayer': 18, 'Supernatural': 17, 'Detective': 17, 'Mouse only': 16, 'Mystery': 16, 'Atmospheric': 16, 'Great Soundtrack': 16, 'Dark Fantasy': 15, 'Dark': 15, 'Hand-drawn': 15, 'Indie': 15}",63.90728476821192,2.0,2.0,2.5,2.0898242839982997,2.1614128337419434,2.4513620768733775
4335,11788,643880,Strikey Sisters,DYA Games,DYA Games,,601,62,0,"20,000 .. 50,000",430,0,430,0,999.0,999.0,0.0,1,Strikey Sisters,4.5,5.5,13.0,/games/50833_Strikey_Sisters.jpg,https://howlongtobeat.com/game.php?id=50833,"Action, Adventure, Casual, Indie","{'Action-Adventure': 179, 'Mystery Dungeon': 173, 'Arcade': 171, 'Female Protagonist': 166, '2D': 162, 'Cute': 156, 'Swordplay': 150, 'Nonlinear': 146, 'Action': 143, 'Anime': 140, 'Pixel Graphics': 136, 'Colorful': 136, 'Fantasy': 126, 'Comedy': 119, 'Magic': 118, 'Retro': 104, 'Adventure': 100, 'Combat': 93, 'Co-op': 89, 'Local Co-Op': 88}",90.64856711915536,4.5,5.5,13.0,4.87723386403209,4.709388811165741,13.246718547616629
4336,11789,355060,Sébastien Loeb Rally EVO,Milestone S.r.l.,Milestone S.r.l.,,428,362,0,"20,000 .. 50,000",531,0,975,0,1999.0,1999.0,0.0,3,Sébastien Loeb Rally Evo,15.5,35.5,43.5,/games/34877_Sbastien_Loeb_Rally_EVO.jpg,https://howlongtobeat.com/game.php?id=34877,"Racing, Simulation, Sports","{'Racing': 81, 'Simulation': 59, 'Sports': 56, 'Automobile Sim': 25, 'Offroad': 23, 'Multiplayer': 8, 'Singleplayer': 8, 'Arcade': 5}",54.177215189873415,15.5,35.5,43.5,15.770067515324298,15.337713346676031,43.56769561128763
4337,11794,831570,Isoland,Cotton Game,Lilith Games,,196,14,0,"20,000 .. 50,000",78,0,78,0,99.0,99.0,0.0,0,Isoland,1.5,3.0,3.0,/games/59418_Isoland.jpg,https://howlongtobeat.com/game.php?id=59418,"Adventure, Indie","{'Adventure': 23, 'Indie': 23, 'Puzzle': 8, 'Point & Click': 5}",93.33333333333331,1.5,3.0,3.0,1.150030625823144,1.8716882154299201,3.378394803815914
4338,11796,31920,Nancy Drew: The Phantom of Venice,HeR Interactive,HeR Interactive,,95,12,0,"20,000 .. 50,000",0,0,0,0,699.0,699.0,0.0,9,Nancy Drew: The Phantom of Venice,7.5,9.0,9.5,/games/nancY_The_Phantom_of_Venice_Coverart.png,https://howlongtobeat.com/game.php?id=14675,Adventure,"{'Adventure': 41, 'Point & Click': 24, 'Puzzle': 23, 'Funny': 15, 'Mouse only': 15, 'Drama': 15, 'Family Friendly': 15, '2.5D': 15, 'Great Soundtrack': 15, 'Story Rich': 15, 'Classic': 15, 'Detective': 14, 'Female Protagonist': 14, 'Exploration': 11, 'Atmospheric': 11, 'Casual': 10, '2D': 6, 'Retro': 5, 'Remake': 5, ""1990's"": 5}",88.78504672897196,7.5,9.0,9.5,7.054736598828316,7.368568939838865,9.262105510216076
4339,11797,433380,Back in 1995,Throw the warped code out,Degica,,71,32,0,"20,000 .. 50,000",0,0,0,0,999.0,999.0,0.0,0,Back in 1995,1.5,2.0,2.0,/games/39693_Back_in_1995.jpg,https://howlongtobeat.com/game.php?id=39693,"Action, Adventure, Indie","{'Action': 34, 'Indie': 33, 'Adventure': 32, 'Horror': 17, 'Retro': 16, 'Survival Horror': 14}",68.93203883495146,1.5,2.0,2.0,1.054288803801577,1.7890310031901802,2.493346419123354
4340,11818,518730,Zombo Buster Rising,FIREBEAST,FIREBEAST,,377,29,0,"20,000 .. 50,000",147,0,147,0,199.0,199.0,0.0,0,Zombo Buster Rising,2.5,2.5,2.5,/games/40832_Zombo_Buster_Rising.jpg,https://howlongtobeat.com/game.php?id=40832,"Action, Indie","{'Action': 37, 'Indie': 35, '2D': 16, 'Zombies': 15, 'Shooter': 15, 'Tower Defense': 14, ""Shoot 'Em Up"": 14}",,2.5,2.5,2.5,2.361224496553224,2.0589102348199546,2.0727015358413703
4341,11820,657040,The Myth Seekers: The Legacy of Vulcan,Sunward Games,Artifex Mundi,,132,27,0,"20,000 .. 50,000",291,0,291,0,999.0,999.0,0.0,3,The Myth Seekers: The Legacy of Vulcan,2.5,3.0,3.0,/games/52063_The_Myth_Seekers_The_Legacy_of_Vulcan.jpg,https://howlongtobeat.com/game.php?id=52063,"Adventure, Casual","{'Casual': 47, 'Adventure': 47, 'Hidden Object': 43, 'Female Protagonist': 27, 'Point & Click': 25, 'Fantasy': 24, 'Story Rich': 23, 'Horror': 19, 'Family Friendly': 18, 'Singleplayer': 15, 'Puzzle': 14, 'Great Soundtrack': 13, 'Mystery': 13, 'Atmospheric': 13, '2D': 13, 'Indie': 13, 'Short': 8, 'Colorful': 8, 'Relaxing': 8, 'Visual Novel': 6}",83.01886792452831,2.5,3.0,3.0,2.561100977508246,2.2847240562467577,3.0108259196410407
4342,11824,1440840,Breathing Fear,LunarPixel,LunarPixel,,9,0,0,"20,000 .. 50,000",0,0,0,0,199.0,199.0,0.0,0,Breathing Fear,1.5,2.0,6.5,/games/40459_Breathing_Fear.jpg,https://howlongtobeat.com/game.php?id=40459,"Adventure, Indie","{'Adventure': 246, 'Puzzle': 233, 'Point & Click': 221, 'Exploration': 218, 'Side Scroller': 212, 'Investigation': 201, 'Choose Your Own Adventure': 194, 'Horror': 190, '2D': 178, 'Pixel Graphics': 171, 'Atmospheric': 159, 'Survival': 146, 'Detective': 144, 'Logic': 130, 'Dark': 116, 'Old School': 100, 'Mystery': 82, 'Nonlinear': 64, 'Multiple Endings': 45, 'Narration': 27}",,1.5,2.0,6.5,1.0535391060895267,1.5012023949481301,6.5294409946787475
4343,11834,1048600,Stela,SkyBox Labs,SkyBox Labs,,480,130,0,"20,000 .. 50,000",0,0,0,0,1999.0,1999.0,0.0,0,Stela,2.0,2.5,2.5,/games/70078_Stela.jpg,https://howlongtobeat.com/game.php?id=70078,"Adventure, Indie","{'Atmospheric': 183, 'Puzzle-Platformer': 178, 'Dark': 176, 'Dark Fantasy': 171, 'Platformer': 168, 'Horror': 164, 'Puzzle': 158, 'Cinematic': 154, '2.5D': 149, 'Stealth': 141, 'Action-Adventure': 135, 'Difficult': 128, 'Female Protagonist': 127, 'Mystery': 120, 'Surreal': 113, 'Indie': 100, 'Adventure': 97, 'Singleplayer': 51, 'Great Soundtrack': 47, 'Beautiful': 42}",78.68852459016394,2.0,2.5,2.5,1.6113869462111858,1.5943392432395647,2.650997784981849
4344,11839,296240,The Promised Land,"Boolat Games, Alawar Entertainment",Buka Entertainment,,578,96,0,"20,000 .. 50,000",0,0,0,0,699.0,699.0,0.0,4,The Promised Land,9.0,10.0,14.0,/games/ThePromisedLand.jpg,https://howlongtobeat.com/game.php?id=19588,"Adventure, Casual, Strategy","{'Casual': 60, 'Colony Sim': 51, 'Strategy': 44, 'Adventure': 41, 'Simulation': 19, 'City Builder': 18, 'Indie': 17, 'Cute': 16, 'Atmospheric': 12, 'Time Management': 10, 'Singleplayer': 9, 'Resource Management': 9, 'Management': 8}",85.7566765578635,9.0,10.0,14.0,9.375244114540793,9.414050516950986,13.736935072241915
4345,11844,246800,BeatBlasters III,Chainsawesome Games,Chainsawesome Games,,33,51,0,"20,000 .. 50,000",33,0,33,0,999.0,999.0,0.0,0,BeatBlasters III,2.0,4.0,5.0,/games/BeatBlasters_III.jpg,https://howlongtobeat.com/game.php?id=17072,"Action, Indie","{'Indie': 26, 'Action': 25, 'Rhythm': 16, 'Music': 13, 'Platformer': 11}",39.285714285714285,2.0,4.0,5.0,2.338984427668553,2.3970546502423398,5.257076397605757
4346,11850,543100,Beat The Game,Worm Animation,Worm Animation,,115,45,0,"20,000 .. 50,000",0,0,0,0,499.0,499.0,0.0,0,Beat the Game,0.7333333333333333,0.95,1.5,/games/56305_Beat_The_Game.jpg,https://howlongtobeat.com/game.php?id=56305,"Adventure, Indie","{'Adventure': 35, 'Indie': 32, 'Music': 21, 'Surreal': 15, 'Puzzle': 11, 'Post-apocalyptic': 11, 'Sci-fi': 11, 'Stylized': 11, 'Singleplayer': 10, 'Cyberpunk': 9, 'Short': 6}",71.875,0.7333333333333333,0.95,1.5,0.7333333333333333,0.95,1.0045581911172823
4347,11852,556740,LEGRAND LEGACY: Tale of the Fatebounds,SEMISOFT,"Another Indie, Mayflower Entertainment [KR]",,283,122,0,"20,000 .. 50,000",4,0,4,0,1999.0,1999.0,0.0,4,Legrand Legacy: Tale of the Fatebounds,35.0,41.0,73.0,/games/52715_Legrand_Legacy_Tale_of_the_Fatebounds.jpg,https://howlongtobeat.com/game.php?id=52715,"Action, Adventure, Indie, RPG","{'Fishing': 301, 'Open World': 296, 'JRPG': 283, 'Exploration': 277, 'Third Person': 276, 'Turn-Based': 265, 'Action RPG': 256, 'Action-Adventure': 249, 'RPG': 247, 'Story Rich': 242, 'Turn-Based Combat': 238, 'Multiple Endings': 233, '3D': 229, 'Action': 218, 'Anime': 211, 'Hand-drawn': 203, 'Fantasy': 190, 'Gothic': 186, 'Singleplayer': 180, 'Tactical': 175}",69.87654320987654,35.0,41.0,73.0,35.39449569484085,34.7497960299542,73.31597883384464
4348,11853,1025960,BURIED STARS,LINE Games Corporation,LINE Games Corporation,,589,64,0,"20,000 .. 50,000",1278,0,1278,0,3999.0,3999.0,0.0,18,Buried Stars,7.5,26.0,33.5,/games/80890_Buried_Stars.jpg,https://howlongtobeat.com/game.php?id=80890,"Adventure, Casual","{'Interactive Fiction': 207, 'Emotional': 189, 'Mystery': 187, 'Conversation': 182, 'Adventure': 177, 'Survival': 171, 'Visual Novel': 164, 'Choices Matter': 153, '2.5D': 151, 'Story Rich': 145, 'Detective': 136, 'Anime': 132, 'Thriller': 122, 'Crime': 111, 'Drama': 108, 'Investigation': 101, 'Cartoon': 83, 'Cinematic': 73, 'Singleplayer': 62, 'Conspiracy': 59}",90.1990811638591,7.5,26.0,33.5,7.213674773112567,7.908998392520313,33.854602481930336
4349,11855,372940,Lost Lands: The Four Horsemen,FIVE-BN GAMES,FIVE-BN GAMES,,234,15,0,"20,000 .. 50,000",0,0,0,0,699.0,699.0,0.0,5,Lost Lands: The Four Horsemen,5.5,6.5,9.5,/games/Lost_Lands_The_Four_Horsemen_header.jpg,https://howlongtobeat.com/game.php?id=29471,"Adventure, Casual","{'Adventure': 35, 'Casual': 34, 'Hidden Object': 30, 'Point & Click': 24, 'Female Protagonist': 7}",93.97590361445783,5.5,6.5,9.5,5.378208902143179,5.896350889940177,9.083141691042135
4350,11856,593640,Papetura,Petums,Petums,,592,46,0,"20,000 .. 50,000",94,0,94,0,839.0,1199.0,30.0,5,Papetura,1.5,1.5,1.5,/games/91972_Papetura.jpg,https://howlongtobeat.com/game.php?id=91972,"Adventure, Casual, Indie","{'Point & Click': 256, 'Atmospheric': 246, 'Stylized': 240, 'Relaxing': 234, '2D': 230, 'Puzzle': 227, 'Hand-drawn': 223, 'Story Rich': 217, 'Casual': 216, 'Exploration': 210, 'Cute': 208, 'Surreal': 207, 'Family Friendly': 198, 'Psychedelic': 196, 'Adventure': 188, 'Fantasy': 170, 'Singleplayer': 167, 'Great Soundtrack': 123, 'Beautiful': 110, 'Classic': 75}",,1.5,1.5,1.5,1.6712156688032334,1.355080777113915,1.8610563425289557
4351,11859,31910,Nancy Drew: The Haunting of Castle Malloy,HeR Interactive,HeR Interactive,,90,20,0,"20,000 .. 50,000",0,0,0,0,699.0,699.0,0.0,11,Nancy Drew: The Haunting of Castle Malloy,9.0,9.5,10.0,/games/250px-Nancy_Drew_-_The_Haunting_of_Castle_Malloy_Cover_Art.jpeg,https://howlongtobeat.com/game.php?id=6367,Adventure,"{'Adventure': 44, 'Puzzle': 29, 'Point & Click': 29, 'Mouse only': 16, 'Classic': 16, 'Story Rich': 16, 'Detective': 16, 'Funny': 15, 'Female Protagonist': 15, 'Drama': 15, 'Great Soundtrack': 15, '2.5D': 14, 'Atmospheric': 13, 'Exploration': 11, 'Casual': 11, 'Family Friendly': 6, '2D': 6, 'Retro': 5, 'Mystery': 5, 'Cult Classic': 5}",81.81818181818181,9.0,9.5,10.0,9.397601365763784,8.659026681705583,9.620877755865159
4352,11862,1121780,Astria Ascending,Artisan Studios,"Dear Villagers, Maple Whispering Limited",,118,83,0,"20,000 .. 50,000",0,0,0,0,3499.0,3499.0,0.0,4,Astria Ascending,24.5,40.0,75.0,/games/94109_Astria_Ascending.jpg,https://howlongtobeat.com/game.php?id=94109,RPG,"{'RPG': 53, 'JRPG': 46, 'Hand-drawn': 41, '2D': 40, 'Fantasy': 35, 'Singleplayer': 25, 'Anime': 7, 'Turn-Based': 6}",58.70646766169154,24.5,40.0,75.0,24.677601298586698,24.83618610911652,75.01318315699804
4353,11864,280910,T.E.C. 3001,Phoenix Game Studio,BulkyPix,,351,41,0,"20,000 .. 50,000",119,0,145,0,0.0,0.0,0.0,0,T.E.C. 3001,3.0,4.0,6.0,/games/TEC3001.jpg,https://howlongtobeat.com/game.php?id=18234,"Action, Indie, Racing","{'Indie': 50, 'Racing': 44, 'Action': 36, 'Runner': 34, 'Fast-Paced': 22, 'Local Co-Op': 13, 'Singleplayer': 11, 'Robots': 9, 'Parkour': 8, 'Platformer': 5, 'Multiplayer': 5, 'Sci-fi': 5}",89.54081632653062,3.0,4.0,6.0,2.7366909813267704,3.3629787663706123,6.286305341430531
4354,11872,389850,Legacy of Dorn: Herald of Oblivion,Tin Man Games,Tin Man Games,,142,22,0,"20,000 .. 50,000",405,0,405,0,0.0,0.0,0.0,0,Legacy of Dorn: Herald of Oblivion,2.0,3.0,3.5,/games/34366_Legacy_of_Dorn_Herald_of_Oblivion.jpg,https://howlongtobeat.com/game.php?id=34366,"Adventure, RPG","{'Warhammer 40K': 29, 'Adventure': 28, 'RPG': 26, 'Choose Your Own Adventure': 18, 'Games Workshop': 16, 'Visual Novel': 9}",86.58536585365853,2.0,3.0,3.5,1.5743262513736818,2.3489520993334643,3.127049349846626
4355,11882,1758910,Time Commando,[2.21],[2.21],,17,0,0,"20,000 .. 50,000",0,0,0,0,599.0,599.0,0.0,0,Time Commando,4.0,5.0,5.0,/games/Time-commando.jpg,https://howlongtobeat.com/game.php?id=10340,Action,"{""1990's"": 224, 'Side Scroller': 217, ""Beat 'em up"": 213, 'Martial Arts': 208, '2.5D': 202, 'Historical': 192, 'Swordplay': 185, 'Action': 181, 'World War I': 177, 'Rome': 168, 'Western': 150, 'Pirates': 137, 'Ninja': 135, 'Sci-fi': 121, 'World War II': 106, 'Medieval': 90, 'War': 73, 'Futuristic': 55, 'Combat': 38, 'Singleplayer': 37}",,4.0,5.0,5.0,3.8346132454916466,3.9889842860907296,4.762278417022992
4356,11884,1085160,Palmyra Orphanage,Steppe Hare Studio,Steppe Hare Studio,,484,55,0,"20,000 .. 50,000",94,0,94,0,599.0,599.0,0.0,2,Palmyra Orphanage,1.5,2.0,2.0,/games/70293_Palmyra_Orphanage.jpg,https://howlongtobeat.com/game.php?id=70293,Indie,"{'Horror': 51, 'Gore': 45, 'Violent': 44, 'Indie': 41, 'Psychological Horror': 32, 'Survival Horror': 29, 'Dark': 27, 'First-Person': 25, 'Singleplayer': 25, 'Puzzle': 22, 'Mature': 20, 'Adventure': 19, 'Early Access': 19, 'Walking Simulator': 18, 'Atmospheric': 18, 'Stealth': 18, 'Choices Matter': 16, 'Difficult': 16, 'Blood': 15, 'Exploration': 14}",89.79591836734694,1.5,2.0,2.0,1.0387361790482774,1.9415663121864557,1.8720185453270544
4357,11904,416790,The Metronomicon: Slay The Dance Floor,Puuba,Akupara Games,,306,49,0,"20,000 .. 50,000",126,0,126,0,1999.0,1999.0,0.0,1,The Metronomicon: Slay The Dance Floor,6.0,9.0,16.0,/games/40258_The_Metronomicon.jpg,https://howlongtobeat.com/game.php?id=40258,"Action, Indie, RPG","{'Rhythm': 146, 'Music': 140, 'Indie': 137, 'Soundtrack': 135, 'Singleplayer': 131, 'RPG': 125, 'Action': 123, 'Party-Based RPG': 121, 'Fast-Paced': 113, 'Fantasy': 111, 'Experimental': 108, 'Comedy': 106, 'Funny': 105, '2D': 98, 'Co-op': 96, 'Local Multiplayer': 93, 'Side Scroller': 90, 'Colorful': 88, 'Multiplayer': 88, 'Adventure': 84}",86.19718309859155,6.0,9.0,16.0,6.263242830591291,6.483692740481189,16.279619006695338
4358,11911,205070,BIT.TRIP VOID,Gaijin Games,Gaijin Games,,68,21,0,"20,000 .. 50,000",127,0,127,0,999.0,999.0,0.0,0,Bit.Trip Void,0.9833333333333332,2.5,6.5,/games/256px-Bit_trip_void.jpg,https://howlongtobeat.com/game.php?id=1087,"Action, Indie","{'Indie': 27, 'Action': 25, 'Music': 11, 'Rhythm': 11}",76.40449438202248,0.9833333333333332,2.5,6.5,0.9833333333333332,1.1844624516026676,6.617728278321416
4359,11919,264320,Captain Morgane and the Golden Turtle,WizarBox,Reef Entertainment,,98,64,0,"20,000 .. 50,000",408,0,408,0,499.0,499.0,0.0,0,Captain Morgane and the Golden Turtle,9.5,10.0,10.5,/games/CaptainMorganeandtheGoldenTurtle.jpg,https://howlongtobeat.com/game.php?id=1517,"Adventure, Casual","{'Adventure': 41, 'Casual': 30, 'Point & Click': 28, 'Female Protagonist': 20, 'Pirates': 18}",60.49382716049383,9.5,10.0,10.5,9.15757165644647,9.908250634382854,10.523331648756487
4360,11929,674930,Boyfriend Dungeon,Kitfox Games,Kitfox Games,,1249,116,0,"20,000 .. 50,000",162,0,162,0,1999.0,1999.0,0.0,11,Boyfriend Dungeon,5.0,8.5,10.0,/games/76606_Boyfriend_Dungeon.jpg,https://howlongtobeat.com/game.php?id=76606,"Indie, RPG, Simulation","{'Action Roguelike': 324, 'Dating Sim': 316, 'Action': 315, 'Soundtrack': 310, 'Rogue-like': 302, 'Hack and Slash': 296, 'Comedy': 292, 'Rogue-lite': 290, 'Story Rich': 288, 'Dungeon Crawler': 287, 'Visual Novel': 276, 'Funny': 269, 'Romance': 268, 'Action RPG': 259, 'LGBTQ+': 258, 'Simulation': 253, 'Otome': 251, 'Isometric': 250, 'Anime': 216, 'Hand-drawn': 214}",91.5018315018315,5.0,8.5,10.0,5.483307966218999,4.84539452751746,9.520817306799737
4361,11933,562410,Panty Party,Animu Game,Animu Game,,852,77,0,"20,000 .. 50,000",44,0,44,0,999.0,999.0,0.0,4,Panty Party,2.0,2.0,4.5,/games/43485_Panty_Party.jpg,https://howlongtobeat.com/game.php?id=43485,"Action, Adventure, Casual, Indie, Simulation","{'Anime': 117, 'Sexual Content': 74, 'Action': 66, 'Memes': 58, 'Adventure': 55, 'Funny': 55, 'Casual': 50, 'Story Rich': 48, 'Cute': 48, 'Indie': 45, 'Nudity': 37, 'Mature': 35, 'Shooter': 27, 'Female Protagonist': 27, 'Third-Person Shooter': 26, 'Singleplayer': 26, 'Comedy': 19, 'Great Soundtrack': 8, 'Dating Sim': 5, 'Souls-like': 5}",91.71151776103336,2.0,2.0,4.5,2.4604832995205426,1.7111144365300353,4.620746996274218
4362,11942,995230,FREEDIVER: Triton Down,Archiact,Archiact,,225,36,0,"20,000 .. 50,000",0,0,0,0,899.0,899.0,0.0,0,FREEDIVER: Triton Down,0.9333333333333332,0.9833333333333332,2.5,/games/68843_FREEDIVER_Triton_Down.jpg,https://howlongtobeat.com/game.php?id=68843,"Adventure, Indie","{'VR': 136, 'Adventure': 130, 'Exploration': 128, 'Underwater': 126, 'Physics': 120, 'Survival': 114, 'Singleplayer': 111, 'Cinematic': 108, 'Story Rich': 106, 'First-Person': 103, 'Narration': 93, 'Linear': 82, 'Simulation': 80, 'Realistic': 78, 'Atmospheric': 76, 'Emotional': 74, 'Beautiful': 72, 'Controller': 70, 'Immersive Sim': 53, 'Female Protagonist': 52}",86.20689655172414,0.9333333333333332,0.9833333333333332,2.5,0.9333333333333332,0.9833333333333332,2.3191824623436634
4363,11950,1137350,Filament,Beard Envy,"Kasedo Games, Maple Whispering Limited",,444,44,0,"20,000 .. 50,000",0,0,0,0,1699.0,1699.0,0.0,3,Filament,19.0,20.5,26.0,/games/77629_Filament.jpg,https://howlongtobeat.com/game.php?id=77629,"Indie, Strategy","{'Puzzle': 192, 'Difficult': 182, 'Indie': 179, 'Story Rich': 174, 'Sci-fi': 174, 'Strategy': 161, 'Space': 71, 'Beautiful': 68, 'Great Soundtrack': 65, 'Top-Down': 64, 'Minimalist': 57, 'Colorful': 52, 'Singleplayer': 48, 'Casual': 40, '2D': 36, 'Logic': 34, 'Sandbox': 31, 'Replay Value': 29, 'Minigames': 27, 'Female Protagonist': 24}",90.98360655737704,19.0,20.5,26.0,19.28394457540606,18.715192647153554,25.641089456896953
4364,11958,211208,VectorMan 2,,SEGA,,2,0,0,"20,000 .. 50,000",0,0,0,0,99.0,99.0,0.0,0,Vectorman 2,1.5,2.5,4.5,/games/Vectorman2.jpg,https://howlongtobeat.com/game.php?id=10903,,"{'Platformer': 6, 'Action': 5}",,1.5,2.5,4.5,1.6423372248082895,1.5785424161528758,4.355902394892208
4365,11962,1421790,Labyrinth City: Pierre the Maze Detective,Darjeeling,Pixmain,,1269,45,0,"20,000 .. 50,000",1,0,1,0,1199.0,1199.0,0.0,9,Labyrinth City: Pierre the Maze Detective,5.5,5.5,6.0,/games/91093_Labyrinth_City_Pierre_the_Maze_Detective.jpg,https://howlongtobeat.com/game.php?id=91093,"Adventure, Casual, Indie","{'Adventure': 127, 'Hidden Object': 120, 'Casual': 115, 'Colorful': 108, 'Cartoon': 104, 'Puzzle': 100, 'Hand-drawn': 100, 'Exploration': 93, '2.5D': 84, 'Singleplayer': 82, 'Comic Book': 78, 'Indie': 76, 'Stylized': 73, 'Collectathon': 69, 'Cute': 67, 'Creature Collector': 63, 'Controller': 29, 'Narration': 27, 'Linear': 27}",96.57534246575342,5.5,5.5,6.0,5.618244748117698,5.783359532100965,5.8174068650246555
